Períodos,accuracy score,f1 score,f1 score macro,f1 score micro,f1 score weighted,precision score,precision score macro,precision score micro,precision score weighted,recall score,recall score macro,recall score micro,recall score weighted,roc_auc score
26/02/2020 até 15/06/2022,0.7464810821407567,0.09439775910364145,0.47350387157370355,0.7464810821407567,0.7464810821407567,0.6028622540250447,0.6762808023111674,0.7464810821407567,0.7118112920777077,0.0512080230967938,0.5197384440151058,0.7464810821407567,0.7464810821407567,0.5197384440151058
