Períodos,accuracy score,f1 score,f1 score macro,f1 score micro,f1 score weighted,precision score,precision score macro,precision score micro,precision score weighted,recall score,recall score macro,recall score micro,recall score weighted,roc_auc score
21/01/2021 até 21/04/2021,0.669833729216152,0.46391184573002753,0.6126864940834497,0.669833729216152,0.669833729216152,0.490104772991851,0.6169393596760021,0.669833729216152,0.6614842518436629,0.44037656903765693,0.6101933071205361,0.669833729216152,0.669833729216152,0.6101933071205361
20/02/2021 até 21/05/2021,0.6856426781238811,0.5403141361256545,0.6507337818821961,0.6856426781238811,0.6856426781238811,0.5058823529411764,0.6474702232838989,0.6856426781238811,0.6988230742173676,0.5797752808988764,0.6574651496454444,0.6856426781238811,0.6856426781238811,0.6574651496454444
22/03/2021 até 20/06/2021,0.7013915005641218,0.5559284116331097,0.6654996165814274,0.7013915005641218,0.7013915005641218,0.4858260019550342,0.6610059105129694,0.7013915005641218,0.7353865486332811,0.6496732026143791,0.6859770448129974,0.7013915005641218,0.7013915005641218,0.6859770448129974
21/04/2021 até 20/07/2021,0.6847034339229969,0.4991735537190083,0.6345526082945839,0.6847034339229969,0.6847034339229969,0.4575757575757576,0.6305311434471498,0.6847034339229969,0.7045006164889211,0.5490909090909091,0.6440789822422475,0.6847034339229969,0.6847034339229969,0.6440789822422477
21/05/2021 até 19/08/2021,0.6813380281690141,0.5347043701799485,0.6462009133362929,0.6813380281690141,0.6813380281690141,0.5319693094629157,0.6458504265435383,0.6813380281690141,0.682140007866765,0.537467700258398,0.6465709662840722,0.6813380281690141,0.6813380281690141,0.6465709662840721
20/06/2021 até 18/09/2021,0.654228855721393,0.5255972696245734,0.626790807023637,0.654228855721393,0.654228855721393,0.4476744186046512,0.6281850353892822,0.654228855721393,0.7000300569951053,0.6363636363636364,0.6491426722743449,0.654228855721393,0.654228855721393,0.6491426722743449
20/07/2021 até 18/10/2021,0.6107986501687289,0.46932515337423314,0.5810213688718412,0.6107986501687289,0.6107986501687289,0.3660287081339713,0.5970270929204888,0.6107986501687289,0.7064200287980185,0.6538461538461539,0.6246330005871991,0.6107986501687289,0.6107986501687289,0.6246330005871991
19/08/2021 até 17/11/2021,0.625169147496617,0.37188208616780044,0.5523827017145656,0.625169147496617,0.625169147496617,0.296028880866426,0.5592698516886243,0.625169147496617,0.7056731521053001,0.5,0.5804347826086956,0.625169147496617,0.625169147496617,0.5804347826086956
18/09/2021 até 17/12/2021,0.5786593707250342,0.3185840707964602,0.5068167878734776,0.5786593707250342,0.5786593707250342,0.2440677966101695,0.5245568340849013,0.5786593707250342,0.6845622084035923,0.4585987261146497,0.5350484919771854,0.5786593707250342,0.5786593707250342,0.5350484919771854
18/10/2021 até 16/01/2022,0.6187290969899666,0.3165467625899281,0.5260841419628676,0.6187290969899666,0.6187290969899666,0.27049180327868855,0.5289896950852231,0.6187290969899666,0.6678350510187664,0.3815028901734104,0.5358341256785242,0.6187290969899666,0.6187290969899666,0.5358341256785242
17/11/2021 até 15/02/2022,0.6430578976953345,0.31793770139634797,0.5381085537815391,0.6430578976953345,0.6430578976953345,0.29838709677419356,0.537346315339552,0.6430578976953345,0.6594452077936896,0.34022988505747126,0.5406506568144499,0.6430578976953345,0.6430578976953345,0.5406506568144499
17/12/2021 até 17/03/2022,0.5733722060252673,0.3683453237410072,0.5231308423547295,0.5733722060252673,0.5733722060252673,0.3404255319148936,0.523964680199407,0.5733722060252673,0.5937059892171375,0.4012539184952978,0.5259790719237052,0.5733722060252673,0.5733722060252673,0.5259790719237052
16/01/2022 até 16/04/2022,0.6432225063938619,0.4317718940936864,0.5858766273823511,0.6432225063938619,0.6432225063938619,0.5353535353535354,0.6075740279507402,0.6432225063938619,0.6256753278855895,0.36177474402730375,0.5868178423613002,0.6432225063938619,0.6432225063938619,0.5868178423613002
15/02/2022 até 16/05/2022,0.6676829268292683,0.5,0.6255707762557077,0.6676829268292683,0.6676829268292683,0.43951612903225806,0.6229443390259329,0.6676829268292683,0.7012368676817697,0.5797872340425532,0.641389343517003,0.6676829268292683,0.6676829268292683,0.641389343517003
17/03/2022 até 15/06/2022,0.7186495176848875,0.35424354243542433,0.5871937136637553,0.7186495176848875,0.7186495176848875,0.22966507177033493,0.5978833833427946,0.7186495176848875,0.8926948289426094,0.7741935483870968,0.7433467741935484,0.7186495176848875,0.7186495176848875,0.7433467741935484
