Períodos,accuracy score,f1 score,f1 score macro,f1 score micro,f1 score weighted,precision score,precision score macro,precision score micro,precision score weighted,recall score,recall score macro,recall score micro,recall score weighted,roc_auc score
21/05/2021 até 18/09/2021,0.6754385964912281,0.5340050377833753,0.6425072295242582,0.6754385964912281,0.6754385964912281,0.4988235294117647,0.6396215549156725,0.6754385964912281,0.6892713849617874,0.5745257452574526,0.649130576908882,0.6754385964912281,0.6754385964912281,0.649130576908882
20/06/2021 até 18/10/2021,0.6333333333333333,0.4813895781637717,0.5989037443057664,0.6333333333333333,0.6333333333333333,0.39591836734693875,0.6041130298273155,0.6333333333333333,0.6968874934589221,0.6139240506329114,0.6273503748310189,0.6333333333333333,0.6333333333333333,0.6273503748310187
20/07/2021 até 17/11/2021,0.6255835667600373,0.38778625954198476,0.5590578910352829,0.6255835667600373,0.6255835667600373,0.3167082294264339,0.5635779953102319,0.6255835667600373,0.6933517377869622,0.5,0.5823133414932681,0.6255835667600373,0.6255835667600373,0.5823133414932681
19/08/2021 até 17/12/2021,0.6817248459958932,0.3432203389830508,0.5665966193560241,0.6817248459958932,0.6817248459958932,0.3068181818181818,0.5639724711907811,0.6817248459958932,0.7112949490859662,0.3894230769230769,0.5752598413336011,0.6817248459958932,0.6817248459958932,0.5752598413336011
18/09/2021 até 16/01/2022,0.6807432432432432,0.28858218318695106,0.541387280341207,0.6807432432432432,0.6807432432432432,0.2911392405063291,0.5416594102604058,0.6807432432432432,0.678768422085272,0.2860696517412935,0.5411425405722479,0.6807432432432432,0.6807432432432432,0.5411425405722479
18/10/2021 até 15/02/2022,0.67527352297593,0.28927203065134094,0.5394176375604974,0.67527352297593,0.67527352297593,0.31524008350730687,0.5430021015543179,0.67527352297593,0.6581290734774241,0.2672566371681416,0.5382794813747684,0.67527352297593,0.67527352297593,0.5382794813747684
17/11/2021 até 17/03/2022,0.6202203499675956,0.31701631701631705,0.5270000795135446,0.6202203499675956,0.6202203499675956,0.33251833740831294,0.5282521140304351,0.6202203499675956,0.610072130829702,0.3028953229398664,0.5266761806655457,0.6202203499675956,0.6202203499675956,0.5266761806655456
17/12/2021 até 16/04/2022,0.6117533718689788,0.3712948517940718,0.545229307430137,0.6117533718689788,0.6117533718689788,0.4423791821561338,0.5566902412731254,0.6117533718689788,0.5890673620634872,0.31989247311827956,0.5473336239465272,0.6117533718689788,0.6117533718689788,0.5473336239465272
16/01/2022 até 16/05/2022,0.6821541710665259,0.4436229205175601,0.6105771660976567,0.6821541710665259,0.6821541710665259,0.5333333333333333,0.630932594644506,0.6821541710665259,0.6633969740669129,0.379746835443038,0.6066721498926759,0.6821541710665259,0.6821541710665259,0.6066721498926759
15/02/2022 até 15/06/2022,0.774712643678161,0.4463276836158192,0.6524567711008389,0.774712643678161,0.774712643678161,0.3891625615763547,0.6406082672949239,0.774712643678161,0.8047705211433691,0.5231788079470199,0.6753585277565419,0.774712643678161,0.774712643678161,0.6753585277565419
