Períodos,accuracy score,f1 score,f1 score macro,f1 score micro,f1 score weighted,precision score,precision score macro,precision score micro,precision score weighted,recall score,recall score macro,recall score micro,recall score weighted,roc_auc score
21/04/2021 até 19/08/2021,0.5794606999426276,0.5410144020037571,0.5764892020606398,0.5794606999426276,0.5794606999426276,0.4114285714285714,0.6227417027417027,0.5794606999426276,0.7014234137125703,0.7897623400365631,0.6365199660049037,0.5794606999426276,0.5794606999426276,0.6365199660049036
21/05/2021 até 18/09/2021,0.5728070175438597,0.5435801312089972,0.5710481035270047,0.5728070175438597,0.5728070175438597,0.4154727793696275,0.6183698738477097,0.5728070175438597,0.6899177966373492,0.7859078590785907,0.6283624898505794,0.5728070175438597,0.5728070175438597,0.6283624898505794
20/06/2021 até 18/10/2021,0.5666666666666667,0.5010101010101009,0.5590321822879962,0.5666666666666667,0.5666666666666667,0.36795252225519287,0.6110148877370385,0.5666666666666667,0.7193268891973699,0.7848101265822784,0.6339099176600713,0.5666666666666667,0.5666666666666667,0.6339099176600712
20/07/2021 até 17/11/2021,0.5555555555555556,0.4439252336448598,0.5368926323745294,0.5555555555555556,0.5555555555555556,0.31561461794019935,0.5895770317845986,0.5555555555555556,0.7335927544684424,0.7480314960629921,0.6218737651673589,0.5555555555555556,0.5555555555555556,0.621873765167359
19/08/2021 até 17/12/2021,0.5831622176591376,0.35962145110410093,0.5253206190071493,0.5831622176591376,0.5831622176591376,0.2676056338028169,0.5480363935437442,0.5831622176591376,0.7086938513830023,0.5480769230769231,0.5703831090580438,0.5831622176591376,0.5831622176591376,0.5703831090580438
18/09/2021 até 16/01/2022,0.5917792792792793,0.3378995433789954,0.5214121241518501,0.5917792792792793,0.5917792792792793,0.26695526695526695,0.5332929612708006,0.5917792792792793,0.6790588615380859,0.4601990049751244,0.5452377848747528,0.5917792792792793,0.5917792792792793,0.5452377848747528
18/10/2021 até 15/02/2022,0.5960612691466083,0.3549965059399021,0.5304769085927609,0.5960612691466083,0.5960612691466083,0.29330254041570436,0.5370670559724752,0.5960612691466083,0.6602828176652848,0.4495575221238938,0.5468717843177608,0.5960612691466083,0.5960612691466083,0.5468717843177608
17/11/2021 até 17/03/2022,0.5178224238496435,0.40952380952380957,0.5010379179053878,0.5178224238496435,0.5178224238496435,0.31812577065351416,0.5285984044524401,0.5178224238496435,0.6165795119056529,0.5746102449888641,0.5345628921470829,0.5178224238496435,0.5178224238496435,0.5345628921470829
17/12/2021 até 16/04/2022,0.5568400770712909,0.5106382978723404,0.5528543602037759,0.5568400770712909,0.5568400770712909,0.4225352112676056,0.5708420737189093,0.5568400770712909,0.6128480636617639,0.6451612903225806,0.576334398915044,0.5568400770712909,0.5568400770712909,0.576334398915044
16/01/2022 até 16/05/2022,0.672650475184794,0.5494186046511629,0.6461852558910872,0.672650475184794,0.672650475184794,0.5080645161290323,0.6435974754558205,0.672650475184794,0.6886797164145726,0.5981012658227848,0.6540427089811229,0.672650475184794,0.672650475184794,0.654042708981123
15/02/2022 até 15/06/2022,0.7149425287356321,0.48547717842323646,0.6441694318189314,0.7149425287356321,0.7149425287356321,0.35347432024169184,0.6451972714381001,0.7149425287356321,0.8356554740582839,0.7748344370860927,0.7385994160395692,0.7149425287356321,0.7149425287356321,0.7385994160395692
