Períodos,accuracy score,f1 score,f1 score macro,f1 score micro,f1 score weighted,precision score,precision score macro,precision score micro,precision score weighted,recall score,recall score macro,recall score micro,recall score weighted,roc_auc score
26/02/2020 até 15/06/2022,0.7634581454616742,0.4003578173143823,0.6265141060979101,0.7634581454616741,0.7634581454616741,0.5698924731182796,0.6822426727705093,0.7634581454616742,0.7370896571214174,0.30856442469741074,0.6142358428682544,0.7634581454616742,0.7634581454616742,0.6142358428682543
